"2020-05-28 21:10:53",EventLogger,log_opened,"Log opened upon Event Logger startup."
"2020-05-28 21:11:14","AIR:401000000","building-toon",401002263,"3100|29"
"2020-05-28 21:11:14","AIR:401000000","building-toon",401002269,"3100|27"
"2020-05-28 21:11:14","AIR:401000000","building-cog",401002275,"3100|30|c|4"
"2020-05-28 21:11:14","AIR:401000000","building-toon",401002277,"3100|34"
"2020-05-28 21:11:14","AIR:401000000","building-toon",401002283,"3100|35"
"2020-05-28 21:11:14","AIR:401000000","building-toon",401002289,"3100|36"
"2020-05-28 21:11:14","AIR:401000000","building-toon",401002295,"3100|37"
"2020-05-28 21:11:14","AIR:401000000","building-toon",401002301,"3100|38"
"2020-05-28 21:11:14","AIR:401000000","building-cog",401002307,"3100|48|c|4"
"2020-05-28 21:11:14","AIR:401000000","building-cog",401002309,"3100|49|c|3"
"2020-05-28 21:11:14","AIR:401000000","building-toon",401002311,"3100|41"
"2020-05-28 21:11:14","AIR:401000000","building-toon",401002317,"3100|20"
"2020-05-28 21:11:14","AIR:401000000","building-cog",401002323,"3100|42|c|2"
"2020-05-28 21:11:14","AIR:401000000","building-toon",401002325,"3100|43"
"2020-05-28 21:11:14","AIR:401000000","building-toon",401002331,"3100|53"
"2020-05-28 21:11:14","AIR:401000000","building-toon",401002337,"3100|44"
"2020-05-28 21:11:14","AIR:401000000","building-cog",401002343,"3100|47|c|3"
"2020-05-28 21:11:14","AIR:401000000","building-toon",401002354,"3200|2"
"2020-05-28 21:11:14","AIR:401000000","building-toon",401002360,"3200|3"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002365,"3200|37|s|4"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002367,"3200|5"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002373,"3200|6"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002379,"3200|8"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002385,"3200|7"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002391,"3200|36"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002397,"3200|11"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002402,"3200|10|s|3"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002404,"3200|12"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002410,"3200|15|s|4"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002412,"3200|16"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002418,"3200|18"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002424,"3200|19"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002430,"3200|21"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002436,"3200|22|m|4"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002438,"3200|34|s|4"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002440,"3200|23|c|4"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002442,"3200|24|c|4"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002444,"3200|25"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002450,"3200|26"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002456,"3200|29"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002461,"3200|38"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002467,"3200|30|l|3"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002469,"3200|31"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002475,"3200|32"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002481,"3200|35|s|5"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002483,"3200|13"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002489,"3200|28"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002495,"3200|17|l|4"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002506,"3300|10"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002512,"3300|6"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002518,"3300|30"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002524,"3300|28"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002530,"3300|12"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002536,"3300|21|m|3"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002538,"3300|15|l|5"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002540,"3300|26|l|5"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002542,"3300|23|l|4"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002544,"3300|29|l|5"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002546,"3300|13|l|4"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002548,"3300|16"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002554,"3300|8"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002560,"3300|25|l|5"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002562,"3300|14|s|5"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002564,"3300|18|l|5"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002566,"3300|19"
"2020-05-28 21:11:15","AIR:401000000","building-cog",401002572,"3300|17|c|4"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002574,"3300|11"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002580,"3300|9"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002586,"3300|27"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002592,"3300|20"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002598,"3300|24"
"2020-05-28 21:11:15","AIR:401000000","building-toon",401002604,"3300|7"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002649,"9000|1"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002655,"9000|3"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002661,"9000|6"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002687,"9100|1"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002693,"9100|2"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002699,"9100|4"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002705,"9100|5"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002711,"9100|7"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002717,"9100|8"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002723,"9100|9"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002729,"9100|13|s|5"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002731,"9100|16"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002737,"9100|17|l|4"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002739,"9100|19"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002745,"9100|20|m|5"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002747,"9100|22"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002753,"9100|25|l|4"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002755,"9100|26"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002761,"9100|27"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002767,"9100|28"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002773,"9100|29|l|5"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002775,"9100|30"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002781,"9100|33|l|5"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002783,"9100|36"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002789,"9100|34|c|4"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002791,"9100|40"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002797,"9100|39|s|3"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002799,"9100|42"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002805,"9100|43"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002811,"9100|44|s|3"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002813,"9100|45"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002819,"9100|47|c|5"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002821,"9100|49|s|4"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002823,"9100|50|c|4"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002825,"9100|51|m|5"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002827,"9100|31"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002842,"9200|52|m|3"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002844,"9200|3"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002850,"9200|41|m|5"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002852,"9200|4"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002858,"9200|36"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002864,"9200|27|m|4"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002866,"9200|9"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002872,"9200|5"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002878,"9200|6"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002884,"9200|55"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002889,"9200|40|m|4"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002891,"9200|7"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002897,"9200|53|m|4"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002899,"9200|11"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002905,"9200|10|m|5"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002907,"9200|44|m|4"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002909,"9200|25"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002915,"9200|13"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002921,"9200|37"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002927,"9200|12"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002933,"9200|16"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002939,"9200|38|m|4"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002941,"9200|54"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002947,"9200|14"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002953,"9200|59"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002959,"9200|17|m|4"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002961,"9200|18|m|4"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002963,"9200|15"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002969,"9200|21|m|4"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002971,"9200|20"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002977,"9200|8"
"2020-05-28 21:11:17","AIR:401000000","building-toon",401002983,"9200|19"
"2020-05-28 21:11:17","AIR:401000000","building-cog",401002989,"9200|22|m|4"
"2020-05-28 21:11:28","Client:1000000000","client-connected","179.181.16.165:62893","192.168.1.100:7198"
"2020-05-28 21:11:28","AIR:1000000",accountLogin,1000000000,100000011,andrewlod
"2020-05-28 21:11:37","AIR:1000000",avatarChosen,100000012,100000011
"2020-05-28 21:11:55","AIR:401000000",questTier,100000012,0
"2020-05-28 21:12:07","AIR:401000000","magic-word",100000012,700,100000012,700,nametagStyle,"Magic word nametagStyle requires at least 1 arguments"
"2020-05-28 21:12:16","AIR:401000000","magic-word",100000012,700,100000012,700,"nametagStyle 0","Nametag style set to: Member."
"2020-05-28 21:12:21","AIR:401000000","magic-word",100000012,700,100000012,700,"nametagStyle 1","Nametag style set to: Shivering."
"2020-05-28 21:12:23","AIR:1000000","chat-said",100000012,asd,asd
"2020-05-28 21:12:25","AIR:1000000","chat-said",100000012,".","."
"2020-05-28 21:12:32","AIR:401000000","magic-word",100000012,700,100000012,700,"nametagStyle 2","Nametag style set to: Wonky."
"2020-05-28 21:12:36","AIR:401000000","magic-word",100000012,700,100000012,700,nametagStyle,"Magic word nametagStyle requires at least 1 arguments"
"2020-05-28 21:12:44","AIR:401000000","magic-word",100000012,700,100000012,700,"nametagStyle 3","Nametag style set to: Fancy."
"2020-05-28 21:14:23","AIR:401000000","building-toon",401002753,"9100|25"
"2020-05-28 21:19:08","AIR:1000000","chat-said",100000012,kjh,kjh
"2020-05-28 21:19:15","AIR:401000000","magic-word",100000012,700,100000012,700,"name Menes Suecos","Set 's name to Menes Suecos!"
"2020-05-28 21:19:21","AIR:401000000","magic-word",100000012,700,100000012,700,"nametagStyle 1","Nametag style set to: Shivering."
"2020-05-28 21:19:22","Client:1000000001","client-connected","201.0.178.186:53089","192.168.1.100:7198"
"2020-05-28 21:19:22","AIR:1000000",accountLogin,1000000001,100000014,salles
"2020-05-28 21:19:27","AIR:1000000",avatarChosen,100000060,100000014
"2020-05-28 21:19:30","AIR:401000000","magic-word",100000012,700,100000012,700,"nametagStyle 3","Nametag style set to: Fancy."
"2020-05-28 21:19:35","AIR:401000000",questTier,100000060,1
"2020-05-28 21:19:43","AIR:401000000","magic-word",100000012,700,100000012,700,"nametagStyle 0","Nametag style set to: Member."
"2020-05-28 21:19:47","AIR:401000000","magic-word",100000012,700,100000012,700,"nametagStyle 5","Nametag style set to: Zany."
"2020-05-28 21:19:51","AIR:401000000","magic-word",100000012,700,100000012,700,"nametagStyle 10","Nametag style set to: Action."
"2020-05-28 21:20:01","AIR:401000000",suspicious,100000060,"AvatarHackWarning! invalid dna colors for 100000060 old: ('css', 'ms', 'm', 'm', 0, 0, 0, 0, 149, 27, 36, 28, 49, 26) new: ('css', 'ms', 'm', 'm', 1, 0, 1, 1, 149, 27, 36, 28, 49, 26)"
"2020-05-28 21:20:01","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 0","Color index set to: 0"
"2020-05-28 21:20:01","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 1","Color index set to: 1"
"2020-05-28 21:20:01","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 2","Color index set to: 2"
"2020-05-28 21:20:01","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 3","Color index set to: 3"
"2020-05-28 21:20:01","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 4","Color index set to: 4"
"2020-05-28 21:20:01","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 5","Color index set to: 5"
"2020-05-28 21:20:01","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 6","Color index set to: 6"
"2020-05-28 21:20:01","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 7","Color index set to: 7"
"2020-05-28 21:20:01","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 8","Color index set to: 8"
"2020-05-28 21:20:02","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 9","Color index set to: 9"
"2020-05-28 21:20:02","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 10","Color index set to: 10"
"2020-05-28 21:20:02","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 11","Color index set to: 11"
"2020-05-28 21:20:02","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 12","Color index set to: 12"
"2020-05-28 21:20:02","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 13","Color index set to: 13"
"2020-05-28 21:20:02","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 14","Color index set to: 14"
"2020-05-28 21:20:02","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 15","Color index set to: 15"
"2020-05-28 21:20:02","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 16","Color index set to: 16"
"2020-05-28 21:20:02","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 17","Color index set to: 17"
"2020-05-28 21:20:02","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 18","Color index set to: 18"
"2020-05-28 21:20:03","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 19","Color index set to: 19"
"2020-05-28 21:20:03","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 20","Color index set to: 20"
"2020-05-28 21:20:03","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 21","Color index set to: 21"
"2020-05-28 21:20:03","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 22","Color index set to: 22"
"2020-05-28 21:20:03","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 23","Color index set to: 23"
"2020-05-28 21:20:03","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 24","Color index set to: 24"
"2020-05-28 21:20:03","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 25","Color index set to: 25"
"2020-05-28 21:20:03","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 26","Color index set to: 26"
"2020-05-28 21:20:03","AIR:401000000",suspicious,100000060,"AvatarHackWarning! invalid dna colors for 100000060 old: ('css', 'ms', 'm', 'm', 0, 0, 0, 0, 149, 27, 36, 28, 49, 26) new: ('css', 'ms', 'm', 'm', 1, 0, 1, 1, 149, 27, 36, 28, 49, 26)"
"2020-05-28 21:20:03","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 0","Color index set to: 0"
"2020-05-28 21:20:03","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 1","Color index set to: 1"
"2020-05-28 21:20:04","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 2","Color index set to: 2"
"2020-05-28 21:20:04","AIR:401000000","magic-word",100000060,700,100000060,700,"dna color 3","Color index set to: 3"
